Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","01312","Bananas","2017","2017","1000 USD","1357","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","01312","Bananas","2018","2018","1000 USD","434","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2019","2019","1000 USD","2399","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2004","2004","1000 USD","72843","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2005","2005","1000 USD","52478","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2006","2006","1000 USD","67414","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2007","2007","1000 USD","21137","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2008","2008","1000 USD","26775","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2009","2009","1000 USD","28687","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2010","2010","1000 USD","35756","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2011","2011","1000 USD","30111","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2013","2013","1000 USD","144064","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2014","2014","1000 USD","124277","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2015","2015","1000 USD","119072","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2017","2017","1000 USD","143838","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2018","2018","1000 USD","154471","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2019","2019","1000 USD","154332","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2020","2020","1000 USD","141103","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01312","Bananas","2021","2021","1000 USD","377540","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2000","2000","1000 USD","694","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2001","2001","1000 USD","982","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2002","2002","1000 USD","1423","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2003","2003","1000 USD","1715","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2004","2004","1000 USD","2123","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2005","2005","1000 USD","2589","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2006","2006","1000 USD","2612","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2016","2016","1000 USD","321","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2017","2017","1000 USD","254","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2018","2018","1000 USD","534","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","1991","1991","1000 USD","169","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1991","1991","1000 USD","244","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1992","1992","1000 USD","151","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1993","1993","1000 USD","72","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1994","1994","1000 USD","63","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1995","1995","1000 USD","58","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1996","1996","1000 USD","174","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1997","1997","1000 USD","132","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1998","1998","1000 USD","32","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","1999","1999","1000 USD","31","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2000","2000","1000 USD","22","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2001","2001","1000 USD","17","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2002","2002","1000 USD","14","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2003","2003","1000 USD","7","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2004","2004","1000 USD","14","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2005","2005","1000 USD","29","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2006","2006","1000 USD","40","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2007","2007","1000 USD","31","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2008","2008","1000 USD","29","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2009","2009","1000 USD","28","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2010","2010","1000 USD","23","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2011","2011","1000 USD","20","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2012","2012","1000 USD","17","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2013","2013","1000 USD","20","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2014","2014","1000 USD","21","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2015","2015","1000 USD","14","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2016","2016","1000 USD","8","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","01341","Apples","2017","2017","1000 USD","10","E","Estimated value"
